id,direction,lat,lon
2475,3,-37.58647199999996,-73.50205599999998
2476,0,-37.67080599999997,-73.53108299999997
2477,1,-37.67080599999997,-73.53108299999997
2478,2,-37.67080599999997,-73.53108299999997
2479,3,-37.67080599999997,-73.53108299999997
2480,0,-36.99306299999995,-73.53460199999995
2481,1,-36.99306299999995,-73.53460199999995
2482,2,-36.99306299999995,-73.53460199999995
2483,3,-36.99306299999995,-73.53460199999995
2484,0,-37.32294399999995,-73.55722199999997
2485,1,-37.32294399999995,-73.55722199999997
2486,2,-37.32294399999995,-73.55722199999997
2487,3,-37.32294399999995,-73.55722199999997
2488,0,-37.19858899999997,-73.55755599999998
2489,1,-37.19858899999997,-73.55755599999998
2490,2,-37.19858899999997,-73.55755599999998
2491,3,-37.19858899999997,-73.55755599999998
2492,0,-37.30583299999995,-73.56105599999995
2493,1,-37.30583299999995,-73.56105599999995
2494,2,-37.30583299999995,-73.56105599999995
2495,3,-37.30583299999995,-73.56105599999995
2496,0,-37.71091699999994,-73.56205599999998
2497,1,-37.71091699999994,-73.56205599999998
2498,2,-37.71091699999994,-73.56205599999998
2499,3,-37.71091699999994,-73.56205599999998
2500,0,-37.46977799999996,-73.58166699999998
2501,1,-37.46977799999996,-73.58166699999998
2502,2,-37.46977799999996,-73.58166699999998
2503,3,-37.46977799999996,-73.58166699999998
2504,0,-37.15522199999998,-73.58247199999994
2505,1,-37.15522199999998,-73.58247199999994
2506,2,-37.15522199999998,-73.58247199999994
2507,3,-37.15522199999998,-73.58247199999994
2508,0,-37.64630599999998,-73.62172199999998
2509,1,-37.64630599999998,-73.62172199999998
2510,2,-37.64630599999998,-73.62172199999998
2511,3,-37.64630599999998,-73.62172199999998
2512,0,-37.69414999999998,-73.63039999999995
2513,1,-37.69414999999998,-73.63039999999995
2514,2,-37.69414999999998,-73.63039999999995
2515,3,-37.69414999999998,-73.63039999999995
2516,0,-37.24147199999993,-73.63866699999994
2517,1,-37.24147199999993,-73.63866699999994
2518,2,-37.24147199999993,-73.63866699999994
2519,3,-37.24147199999993,-73.63866699999994
2520,0,-37.59302799999995,-73.64061099999998
2521,1,-37.59302799999995,-73.64061099999998
2522,2,-37.59302799999995,-73.64061099999998
2523,3,-37.59302799999995,-73.64061099999998
2524,0,-37.61118899999997,-73.64646599999998
2525,1,-37.61118899999997,-73.64646599999998
2526,2,-37.61118899999997,-73.64646599999998
2527,3,-37.61118899999997,-73.64646599999998
2528,0,-37.69013599999994,-73.64742499999994
2529,1,-37.69013599999994,-73.64742499999994
2530,2,-37.69013599999994,-73.64742499999994
2531,3,-37.69013599999994,-73.64742499999994
2532,0,-37.61800599999998,-73.65161299999994
2533,1,-37.61800599999998,-73.65161299999994
2534,2,-37.61800599999998,-73.65161299999994
2535,3,-37.61800599999998,-73.65161299999994
2536,0,-37.60630299999997,-73.65201899999994
2537,1,-37.60630299999997,-73.65201899999994
2538,2,-37.60630299999997,-73.65201899999994
2539,3,-37.60630299999997,-73.65201899999994
2540,0,-37.60957199999996,-73.65836299999995
2541,1,-37.60957199999996,-73.65836299999995
2542,2,-37.60957199999996,-73.65836299999995
2543,3,-37.60957199999996,-73.65836299999995
2544,0,-37.611144999999965,-73.66140699999994
2545,1,-37.611144999999965,-73.66140699999994
2546,2,-37.611144999999965,-73.66140699999994
2547,3,-37.611144999999965,-73.66140699999994
